id_student,code_module,code_presentation,dataplus,dualpane,externalquiz,folder,forumng,glossary,homepage,htmlactivity,oucollaborate,oucontent,ouelluminate,ouwiki,page,questionnaire,quiz,repeatactivity,resource,sharedsubpage,subpage,url,final_result
585503,FFF,2014J,78.0,5.0,0.0,0.0,799.0,1.0,436.0,7.0,14.0,5005.0,0.0,75.0,21.0,45.0,490.0,0.0,41.0,0.0,223.0,45.0,Distinction
585518,GGG,2013J,0.0,0.0,0.0,0.0,161.0,0.0,137.0,0.0,0.0,545.0,0.0,0.0,0.0,0.0,111.0,0.0,12.0,0.0,14.0,0.0,Pass
585525,DDD,2013J,0.0,0.0,2.0,0.0,0.0,0.0,25.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,41.0,1.0,Withdrawn
585526,CCC,2014J,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Withdrawn
585526,DDD,2014J,0.0,0.0,8.0,0.0,248.0,0.0,220.0,0.0,24.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,5.0,Pass
585547,BBB,2014B,0.0,0.0,0.0,0.0,877.0,0.0,208.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,98.0,0.0,45.0,0.0,35.0,9.0,Pass
585572,FFF,2014J,0.0,0.0,0.0,0.0,437.0,0.0,371.0,4.0,15.0,450.0,0.0,46.0,3.0,10.0,1220.0,0.0,16.0,0.0,203.0,16.0,Fail
585574,FFF,2013J,0.0,0.0,0.0,4.0,507.0,0.0,323.0,0.0,2.0,199.0,0.0,1.0,6.0,0.0,640.0,0.0,64.0,0.0,195.0,8.0,Pass
585577,GGG,2013J,0.0,0.0,0.0,0.0,7.0,1.0,68.0,0.0,0.0,237.0,0.0,0.0,0.0,0.0,157.0,0.0,2.0,0.0,8.0,0.0,Pass
585579,DDD,2013J,0.0,0.0,1.0,0.0,16.0,0.0,22.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,Withdrawn
585603,BBB,2013J,0.0,0.0,0.0,0.0,99.0,0.0,125.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,57.0,0.0,24.0,0.0,33.0,26.0,Pass
585608,GGG,2013J,0.0,0.0,0.0,0.0,22.0,2.0,82.0,0.0,0.0,203.0,0.0,0.0,0.0,0.0,98.0,0.0,8.0,0.0,7.0,0.0,Pass
585611,BBB,2013J,0.0,0.0,0.0,0.0,383.0,5.0,114.0,0.0,5.0,41.0,0.0,0.0,0.0,0.0,67.0,0.0,20.0,0.0,38.0,7.0,Pass
585613,GGG,2013J,0.0,0.0,0.0,0.0,4.0,1.0,102.0,0.0,0.0,432.0,0.0,0.0,0.0,0.0,81.0,0.0,21.0,0.0,34.0,0.0,Pass
585615,FFF,2013J,0.0,5.0,0.0,1.0,112.0,0.0,414.0,0.0,3.0,992.0,0.0,28.0,5.0,4.0,784.0,0.0,28.0,0.0,267.0,22.0,Fail
585626,DDD,2014J,0.0,0.0,30.0,0.0,3068.0,5.0,1047.0,0.0,125.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,757.0,115.0,Pass
585643,CCC,2014J,0.0,0.0,0.0,0.0,22.0,0.0,44.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,194.0,0.0,9.0,0.0,2.0,3.0,Withdrawn
585643,EEE,2014J,0.0,0.0,0.0,0.0,92.0,0.0,118.0,0.0,1.0,355.0,0.0,102.0,0.0,0.0,5.0,0.0,1.0,0.0,7.0,2.0,Pass
585644,BBB,2013J,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,71.0,0.0,1.0,0.0,2.0,0.0,Pass
585652,BBB,2013J,0.0,0.0,0.0,0.0,7.0,0.0,29.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,55.0,0.0,13.0,0.0,14.0,11.0,Pass
585659,FFF,2013J,0.0,1.0,0.0,1.0,679.0,0.0,455.0,0.0,9.0,627.0,0.0,41.0,11.0,9.0,945.0,0.0,67.0,0.0,311.0,21.0,Pass
585662,CCC,2014J,0.0,0.0,0.0,0.0,3.0,0.0,40.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,286.0,0.0,5.0,0.0,12.0,1.0,Withdrawn
585662,EEE,2014B,0.0,0.0,0.0,0.0,77.0,0.0,230.0,0.0,0.0,735.0,0.0,294.0,0.0,0.0,123.0,0.0,20.0,0.0,13.0,21.0,Pass
585668,GGG,2013J,0.0,0.0,0.0,0.0,34.0,0.0,85.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,135.0,0.0,13.0,0.0,11.0,0.0,Pass
585681,CCC,2014B,0.0,0.0,0.0,0.0,41.0,0.0,31.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,123.0,0.0,9.0,0.0,28.0,1.0,Withdrawn
585681,EEE,2013J,0.0,9.0,0.0,0.0,59.0,0.0,167.0,0.0,0.0,503.0,0.0,70.0,0.0,0.0,83.0,0.0,3.0,0.0,10.0,20.0,Withdrawn
585693,BBB,2013J,0.0,0.0,0.0,0.0,9279.0,1.0,1711.0,0.0,1.0,109.0,0.0,0.0,0.0,0.0,135.0,0.0,123.0,0.0,151.0,109.0,Pass
585695,CCC,2014B,0.0,0.0,0.0,0.0,3.0,0.0,125.0,0.0,0.0,361.0,0.0,0.0,0.0,0.0,623.0,0.0,102.0,0.0,124.0,11.0,Distinction
585695,DDD,2013J,0.0,0.0,4.0,0.0,265.0,0.0,174.0,0.0,0.0,77.0,0.0,40.0,0.0,0.0,0.0,0.0,25.0,0.0,169.0,32.0,Pass
585702,GGG,2013J,0.0,0.0,0.0,0.0,0.0,4.0,54.0,0.0,0.0,242.0,0.0,0.0,0.0,0.0,78.0,0.0,5.0,0.0,11.0,0.0,Pass
585709,CCC,2014B,0.0,0.0,0.0,0.0,2817.0,0.0,703.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,834.0,0.0,44.0,0.0,112.0,5.0,Pass
585724,FFF,2013J,0.0,0.0,0.0,0.0,348.0,1.0,361.0,0.0,9.0,418.0,0.0,42.0,15.0,0.0,257.0,0.0,15.0,0.0,192.0,21.0,Withdrawn
585724,FFF,2014J,0.0,0.0,0.0,0.0,15.0,0.0,12.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Fail
585727,BBB,2014B,0.0,0.0,0.0,0.0,4.0,0.0,25.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,26.0,0.0,4.0,0.0,12.0,3.0,Fail
585731,FFF,2013J,7.0,6.0,0.0,3.0,169.0,2.0,512.0,0.0,13.0,2208.0,0.0,41.0,11.0,17.0,813.0,0.0,28.0,0.0,388.0,20.0,Pass
585762,BBB,2014J,0.0,0.0,0.0,0.0,16.0,0.0,89.0,0.0,1.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,14.0,1.0,Pass
585764,BBB,2013J,0.0,0.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,21.0,15.0,Withdrawn
585768,GGG,2013J,0.0,0.0,0.0,0.0,1.0,0.0,54.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,60.0,0.0,9.0,0.0,8.0,0.0,Pass
585769,CCC,2014B,0.0,0.0,0.0,0.0,274.0,0.0,141.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,299.0,0.0,12.0,0.0,41.0,1.0,Withdrawn
585769,CCC,2014J,0.0,0.0,0.0,0.0,401.0,0.0,478.0,0.0,2.0,232.0,0.0,0.0,0.0,0.0,1482.0,0.0,81.0,0.0,189.0,12.0,Withdrawn
585769,EEE,2013J,0.0,3.0,0.0,0.0,1196.0,0.0,505.0,0.0,0.0,793.0,0.0,224.0,0.0,0.0,128.0,0.0,6.0,0.0,29.0,38.0,Withdrawn
585769,EEE,2014J,0.0,0.0,0.0,0.0,104.0,0.0,105.0,0.0,0.0,48.0,0.0,1.0,0.0,0.0,101.0,0.0,3.0,0.0,28.0,0.0,Withdrawn
585773,DDD,2014J,0.0,0.0,19.0,0.0,2988.0,10.0,489.0,0.0,58.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,317.0,66.0,Pass
585779,BBB,2013J,0.0,0.0,0.0,0.0,340.0,1.0,415.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,102.0,0.0,92.0,0.0,150.0,65.0,Pass
585801,GGG,2013J,0.0,0.0,0.0,0.0,2.0,3.0,54.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,35.0,0.0,Fail
585812,CCC,2014J,0.0,0.0,0.0,0.0,1.0,0.0,234.0,0.0,1.0,152.0,0.0,0.0,5.0,0.0,445.0,0.0,99.0,0.0,203.0,5.0,Fail
585816,BBB,2013J,0.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,0.0,10.0,0.0,15.0,4.0,Fail
585825,FFF,2013J,0.0,0.0,0.0,0.0,311.0,1.0,300.0,0.0,2.0,293.0,0.0,2.0,10.0,0.0,5.0,0.0,25.0,0.0,120.0,14.0,Withdrawn
585825,FFF,2014J,0.0,0.0,0.0,0.0,152.0,0.0,294.0,4.0,3.0,803.0,0.0,0.0,4.0,0.0,389.0,0.0,59.0,0.0,181.0,10.0,Withdrawn
585830,DDD,2014B,0.0,0.0,12.0,0.0,877.0,0.0,479.0,0.0,43.0,61.0,0.0,219.0,0.0,0.0,0.0,0.0,153.0,0.0,412.0,50.0,Distinction
585832,DDD,2014J,0.0,0.0,26.0,0.0,461.0,0.0,315.0,0.0,59.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,270.0,41.0,Pass
585837,EEE,2013J,0.0,8.0,0.0,0.0,75.0,0.0,315.0,0.0,0.0,1067.0,0.0,335.0,0.0,0.0,187.0,0.0,8.0,0.0,19.0,38.0,Pass
585841,GGG,2013J,0.0,0.0,0.0,0.0,1.0,0.0,56.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,23.0,0.0,Fail
585847,GGG,2013J,0.0,0.0,0.0,0.0,943.0,2.0,544.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,72.0,0.0,41.0,0.0,20.0,0.0,Distinction
585852,EEE,2014J,0.0,0.0,0.0,0.0,880.0,0.0,504.0,0.0,4.0,739.0,0.0,107.0,0.0,0.0,116.0,0.0,8.0,0.0,23.0,139.0,Pass
585900,CCC,2014B,0.0,0.0,0.0,0.0,15.0,0.0,87.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,144.0,0.0,20.0,0.0,33.0,2.0,Fail
585915,BBB,2013J,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fail
585921,FFF,2014B,32.0,4.0,0.0,2.0,444.0,1.0,866.0,0.0,2.0,6659.0,0.0,28.0,25.0,39.0,1135.0,0.0,44.0,0.0,650.0,85.0,Distinction
585942,FFF,2013J,0.0,0.0,0.0,0.0,139.0,0.0,196.0,0.0,1.0,142.0,0.0,1.0,5.0,3.0,191.0,0.0,12.0,0.0,99.0,5.0,Fail
585958,FFF,2014J,54.0,2.0,0.0,0.0,94.0,0.0,238.0,1.0,0.0,1427.0,0.0,20.0,9.0,29.0,413.0,0.0,17.0,0.0,179.0,22.0,Pass
585963,BBB,2013J,0.0,0.0,0.0,0.0,25.0,0.0,18.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,29.0,0.0,5.0,0.0,9.0,2.0,Fail
585963,BBB,2014J,0.0,0.0,0.0,0.0,0.0,2.0,108.0,0.0,0.0,404.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,1.0,Withdrawn
585965,FFF,2013J,0.0,0.0,0.0,0.0,72.0,0.0,61.0,0.0,3.0,55.0,0.0,2.0,8.0,0.0,3.0,0.0,34.0,0.0,53.0,7.0,Fail
585998,DDD,2013J,0.0,0.0,5.0,0.0,164.0,42.0,296.0,0.0,6.0,153.0,0.0,87.0,0.0,0.0,0.0,0.0,84.0,0.0,320.0,54.0,Withdrawn
585998,DDD,2014J,0.0,0.0,6.0,0.0,2.0,0.0,18.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,Fail
586011,FFF,2013J,0.0,0.0,0.0,0.0,18.0,0.0,18.0,0.0,0.0,20.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,10.0,1.0,Withdrawn
586022,DDD,2013J,0.0,0.0,1.0,0.0,219.0,0.0,180.0,0.0,0.0,138.0,0.0,40.0,0.0,0.0,0.0,0.0,81.0,0.0,114.0,20.0,Fail
586034,FFF,2013J,5.0,4.0,0.0,1.0,171.0,0.0,308.0,0.0,4.0,1110.0,0.0,21.0,16.0,10.0,844.0,0.0,111.0,0.0,277.0,36.0,Distinction
586036,BBB,2014J,0.0,0.0,0.0,0.0,6.0,21.0,262.0,0.0,3.0,701.0,0.0,0.0,0.0,1.0,151.0,0.0,32.0,0.0,44.0,5.0,Pass
586046,CCC,2014J,0.0,0.0,0.0,0.0,5.0,0.0,94.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,379.0,0.0,44.0,0.0,78.0,9.0,Fail
586046,EEE,2013J,0.0,1.0,0.0,0.0,9.0,0.0,107.0,0.0,7.0,298.0,0.0,104.0,0.0,0.0,112.0,0.0,4.0,0.0,19.0,25.0,Pass
586047,CCC,2014J,0.0,0.0,0.0,0.0,406.0,0.0,138.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,517.0,0.0,109.0,0.0,95.0,2.0,Fail
586047,EEE,2013J,0.0,22.0,0.0,0.0,2008.0,0.0,373.0,0.0,15.0,862.0,0.0,453.0,3.0,0.0,166.0,0.0,18.0,0.0,43.0,9.0,Pass
586054,GGG,2014B,0.0,0.0,0.0,0.0,17.0,0.0,27.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,Fail
586060,EEE,2013J,0.0,0.0,0.0,0.0,204.0,0.0,79.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,7.0,7.0,Fail
586072,BBB,2013J,0.0,0.0,0.0,0.0,20.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,36.0,0.0,49.0,5.0,Fail
586078,BBB,2013J,0.0,0.0,0.0,0.0,7.0,0.0,36.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,53.0,0.0,2.0,0.0,2.0,15.0,Pass
586080,FFF,2013J,0.0,0.0,0.0,0.0,131.0,0.0,120.0,0.0,0.0,373.0,0.0,16.0,3.0,3.0,42.0,0.0,48.0,0.0,103.0,1.0,Fail
586083,GGG,2013J,0.0,0.0,0.0,0.0,165.0,6.0,47.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,Fail
586086,BBB,2014B,0.0,0.0,0.0,0.0,579.0,4.0,156.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,66.0,0.0,27.0,0.0,35.0,8.0,Pass
586088,CCC,2014J,0.0,0.0,0.0,0.0,2994.0,0.0,1217.0,0.0,47.0,1186.0,0.0,0.0,5.0,0.0,1921.0,0.0,180.0,0.0,199.0,4.0,Pass
586111,BBB,2014B,0.0,0.0,0.0,0.0,8.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,Fail
586113,DDD,2013J,0.0,0.0,6.0,0.0,227.0,0.0,361.0,0.0,23.0,271.0,0.0,132.0,0.0,0.0,0.0,0.0,55.0,0.0,194.0,19.0,Fail
586120,GGG,2013J,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,0.0,Fail
586121,DDD,2014J,0.0,0.0,0.0,0.0,171.0,19.0,135.0,0.0,1.0,224.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,18.0,6.0,Pass
586128,DDD,2013J,0.0,0.0,18.0,0.0,483.0,70.0,688.0,0.0,29.0,107.0,0.0,236.0,0.0,0.0,0.0,0.0,151.0,0.0,729.0,20.0,Pass
586132,CCC,2014B,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,101.0,0.0,11.0,0.0,8.0,1.0,Withdrawn
586132,EEE,2013J,0.0,1.0,0.0,0.0,31.0,0.0,82.0,0.0,0.0,394.0,0.0,1.0,0.0,0.0,106.0,0.0,0.0,0.0,4.0,7.0,Fail
586134,BBB,2014J,0.0,0.0,0.0,0.0,6.0,9.0,154.0,0.0,14.0,234.0,0.0,0.0,0.0,0.0,66.0,0.0,43.0,0.0,46.0,0.0,Pass
586137,EEE,2013J,0.0,1.0,0.0,0.0,156.0,0.0,189.0,0.0,2.0,645.0,0.0,479.0,0.0,0.0,77.0,0.0,8.0,0.0,7.0,41.0,Pass
586142,BBB,2014J,0.0,0.0,0.0,0.0,1746.0,3.0,520.0,0.0,6.0,1867.0,0.0,0.0,0.0,12.0,115.0,0.0,94.0,0.0,50.0,0.0,Distinction
586145,BBB,2013J,0.0,0.0,0.0,0.0,3.0,0.0,119.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.0,0.0,41.0,0.0,48.0,33.0,Fail
586158,GGG,2013J,0.0,0.0,0.0,0.0,62.0,0.0,106.0,0.0,0.0,167.0,0.0,0.0,0.0,0.0,67.0,0.0,23.0,0.0,19.0,0.0,Fail
586165,BBB,2013J,0.0,0.0,0.0,0.0,13.0,0.0,49.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,75.0,0.0,8.0,0.0,11.0,5.0,Fail
586180,BBB,2014J,0.0,0.0,0.0,0.0,0.0,2.0,42.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,176.0,0.0,23.0,0.0,26.0,0.0,Pass
586196,GGG,2013J,0.0,0.0,0.0,0.0,2.0,0.0,32.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,126.0,0.0,3.0,0.0,8.0,0.0,Pass
586224,FFF,2013J,0.0,0.0,0.0,0.0,188.0,0.0,60.0,0.0,0.0,69.0,0.0,0.0,12.0,0.0,235.0,0.0,5.0,0.0,54.0,2.0,Fail
586227,CCC,2014J,0.0,0.0,0.0,0.0,101.0,0.0,72.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,194.0,0.0,18.0,0.0,39.0,8.0,Withdrawn
586233,CCC,2014J,0.0,0.0,0.0,0.0,27.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,Withdrawn
586233,FFF,2013J,0.0,0.0,0.0,1.0,1015.0,0.0,302.0,0.0,1.0,126.0,0.0,2.0,6.0,0.0,562.0,0.0,28.0,0.0,107.0,9.0,Pass
586236,EEE,2013J,0.0,3.0,0.0,0.0,148.0,0.0,234.0,0.0,0.0,490.0,0.0,307.0,0.0,0.0,190.0,0.0,3.0,0.0,11.0,14.0,Pass
586243,DDD,2013J,0.0,0.0,33.0,0.0,170.0,29.0,273.0,0.0,29.0,137.0,0.0,150.0,0.0,0.0,0.0,0.0,99.0,0.0,342.0,39.0,Distinction
586246,FFF,2013J,0.0,3.0,0.0,0.0,54.0,0.0,114.0,0.0,0.0,363.0,0.0,10.0,9.0,9.0,81.0,0.0,11.0,0.0,122.0,17.0,Fail
586251,FFF,2013J,0.0,0.0,0.0,0.0,18.0,0.0,21.0,0.0,0.0,23.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,27.0,0.0,Withdrawn
586257,DDD,2013J,0.0,0.0,15.0,0.0,331.0,0.0,365.0,0.0,4.0,346.0,0.0,89.0,0.0,0.0,0.0,0.0,77.0,0.0,227.0,11.0,Pass
586259,FFF,2013J,0.0,1.0,0.0,0.0,59.0,0.0,91.0,0.0,0.0,288.0,0.0,11.0,7.0,3.0,1.0,0.0,19.0,0.0,92.0,4.0,Fail
586261,CCC,2014J,0.0,0.0,0.0,0.0,120.0,0.0,518.0,0.0,3.0,1169.0,0.0,0.0,3.0,0.0,1838.0,0.0,176.0,0.0,264.0,9.0,Pass
586261,EEE,2013J,0.0,10.0,0.0,0.0,276.0,0.0,420.0,0.0,0.0,1449.0,0.0,447.0,0.0,0.0,214.0,0.0,21.0,0.0,63.0,70.0,Distinction
586281,FFF,2013J,0.0,4.0,0.0,0.0,445.0,0.0,263.0,0.0,4.0,1602.0,0.0,19.0,8.0,10.0,524.0,0.0,31.0,0.0,319.0,16.0,Withdrawn
586282,FFF,2014J,0.0,0.0,0.0,0.0,57.0,0.0,68.0,3.0,2.0,21.0,0.0,2.0,0.0,0.0,24.0,0.0,3.0,0.0,31.0,3.0,Withdrawn
586287,GGG,2013J,0.0,0.0,0.0,0.0,33.0,3.0,98.0,0.0,0.0,212.0,0.0,0.0,0.0,0.0,119.0,0.0,14.0,0.0,15.0,0.0,Pass
586315,DDD,2014J,0.0,0.0,3.0,0.0,692.0,0.0,334.0,0.0,6.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,199.0,9.0,Pass
586324,GGG,2013J,0.0,0.0,0.0,0.0,262.0,1.0,291.0,0.0,0.0,407.0,0.0,0.0,0.0,0.0,179.0,0.0,65.0,0.0,34.0,0.0,Distinction
586337,GGG,2013J,0.0,0.0,0.0,0.0,217.0,5.0,148.0,0.0,0.0,454.0,0.0,0.0,0.0,0.0,144.0,0.0,17.0,0.0,20.0,0.0,Pass
586346,BBB,2013J,0.0,0.0,0.0,0.0,463.0,1.0,792.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,194.0,0.0,384.0,0.0,432.0,65.0,Pass
586347,DDD,2014B,0.0,0.0,19.0,0.0,311.0,7.0,332.0,0.0,2.0,344.0,0.0,439.0,0.0,0.0,0.0,0.0,125.0,0.0,549.0,6.0,Pass
586351,FFF,2014B,0.0,0.0,0.0,0.0,3.0,0.0,23.0,0.0,10.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,9.0,0.0,Withdrawn
586367,GGG,2013J,0.0,0.0,0.0,0.0,2.0,4.0,59.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,104.0,0.0,10.0,0.0,14.0,0.0,Fail
586369,DDD,2014B,0.0,0.0,2.0,0.0,60.0,0.0,99.0,0.0,2.0,22.0,0.0,71.0,0.0,0.0,0.0,0.0,27.0,0.0,50.0,9.0,Withdrawn
586370,GGG,2013J,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,39.0,0.0,2.0,0.0,3.0,0.0,Fail
586371,GGG,2014J,0.0,0.0,0.0,0.0,6.0,0.0,118.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,161.0,0.0,20.0,0.0,24.0,0.0,Pass
586376,BBB,2014J,0.0,0.0,0.0,0.0,174.0,3.0,282.0,0.0,0.0,683.0,0.0,0.0,0.0,10.0,153.0,0.0,67.0,0.0,95.0,1.0,Pass
586398,BBB,2014J,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,Withdrawn
586407,BBB,2013J,0.0,0.0,0.0,0.0,33.0,0.0,54.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,15.0,12.0,Withdrawn
586416,BBB,2013J,0.0,0.0,0.0,0.0,753.0,3.0,161.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,96.0,0.0,1.0,0.0,6.0,8.0,Pass
586423,GGG,2013J,0.0,0.0,0.0,0.0,2.0,0.0,140.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,103.0,0.0,30.0,0.0,7.0,0.0,Pass
586428,FFF,2013J,32.0,17.0,0.0,3.0,50.0,0.0,229.0,0.0,2.0,1593.0,0.0,17.0,14.0,47.0,550.0,0.0,29.0,0.0,312.0,24.0,Pass
586436,CCC,2014B,0.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,4.0,0.0,5.0,1.0,Fail
586440,BBB,2013J,0.0,0.0,0.0,0.0,84.0,1.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,21.0,0.0,52.0,25.0,Pass
586444,DDD,2014J,0.0,0.0,12.0,0.0,0.0,0.0,195.0,0.0,1.0,255.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,106.0,22.0,Withdrawn
586446,FFF,2013J,6.0,5.0,0.0,2.0,228.0,0.0,172.0,0.0,8.0,753.0,0.0,12.0,4.0,18.0,513.0,0.0,19.0,0.0,119.0,7.0,Pass
586468,FFF,2013J,20.0,19.0,0.0,6.0,451.0,0.0,967.0,0.0,26.0,3523.0,0.0,52.0,24.0,37.0,748.0,0.0,77.0,0.0,700.0,61.0,Pass
586470,DDD,2013J,0.0,0.0,7.0,0.0,207.0,2.0,272.0,0.0,0.0,156.0,0.0,45.0,0.0,0.0,0.0,0.0,55.0,0.0,168.0,22.0,Fail
586473,CCC,2014B,0.0,0.0,0.0,0.0,7.0,0.0,38.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,13.0,0.0,8.0,0.0,10.0,2.0,Fail
586473,EEE,2013J,0.0,24.0,0.0,0.0,305.0,0.0,250.0,0.0,2.0,831.0,0.0,12.0,0.0,0.0,151.0,0.0,27.0,0.0,41.0,26.0,Fail
586474,EEE,2014J,0.0,0.0,0.0,0.0,111.0,0.0,201.0,0.0,11.0,506.0,0.0,84.0,0.0,0.0,102.0,0.0,8.0,0.0,24.0,28.0,Pass
586476,CCC,2014J,0.0,0.0,0.0,0.0,45.0,0.0,112.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,483.0,0.0,44.0,0.0,65.0,5.0,Pass
586476,EEE,2013J,0.0,0.0,0.0,0.0,386.0,0.0,206.0,0.0,0.0,356.0,0.0,180.0,0.0,0.0,124.0,0.0,4.0,0.0,3.0,19.0,Pass
586477,FFF,2013J,3.0,8.0,0.0,2.0,95.0,0.0,415.0,0.0,1.0,1347.0,0.0,9.0,10.0,20.0,828.0,0.0,20.0,0.0,216.0,32.0,Pass
586483,FFF,2013J,1.0,1.0,0.0,4.0,275.0,0.0,365.0,0.0,2.0,990.0,0.0,32.0,17.0,11.0,1496.0,0.0,92.0,0.0,324.0,23.0,Pass
586490,BBB,2013J,0.0,0.0,0.0,0.0,48.0,0.0,15.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,5.0,Fail
586493,GGG,2013J,0.0,0.0,0.0,0.0,20.0,1.0,181.0,0.0,0.0,231.0,0.0,0.0,0.0,0.0,114.0,0.0,39.0,0.0,22.0,0.0,Pass
586494,GGG,2014B,0.0,0.0,0.0,0.0,119.0,8.0,124.0,0.0,0.0,218.0,0.0,0.0,0.0,0.0,115.0,0.0,6.0,0.0,14.0,0.0,Distinction
586497,CCC,2014J,0.0,0.0,0.0,0.0,244.0,0.0,251.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,2166.0,0.0,36.0,0.0,147.0,5.0,Distinction
