id_student,code_module,code_presentation,id_assessment,prev_avg_score,prev_std_score,prev_min_score,prev_max_score,num_prev_quizzes,prev_avg_delay,trend,actual_score
596243,FFF,2014J,34902,71.33333333333333,17.009801096230763,54.0,88.0,3,-0.6666666666666666,-16.0,73.0
596243,FFF,2014J,34903,71.75,13.9134227756269,54.0,88.0,4,-0.5,-15.0,84.0
596253,FFF,2014J,34900,72.0,0.0,72.0,72.0,1,-1.0,0.0,74.0
596253,FFF,2014J,34901,73.0,1.4142135623730951,72.0,74.0,2,-0.5,2.0,80.0
596253,FFF,2014J,34902,75.33333333333333,4.163331998932265,72.0,80.0,3,-0.3333333333333333,8.0,83.0
596253,FFF,2014J,34903,77.25,5.123475382979799,72.0,83.0,4,-0.5,11.0,89.0
596255,GGG,2013J,37416,86.0,0.0,86.0,86.0,1,-1.0,0.0,88.0
596266,FFF,2013J,34874,66.0,0.0,66.0,66.0,1,0.0,0.0,40.0
596270,DDD,2013J,25349,90.0,0.0,90.0,90.0,1,0.0,0.0,81.0
596270,DDD,2013J,25350,85.5,6.363961030678928,81.0,90.0,2,0.0,-9.0,86.0
596270,DDD,2013J,25351,85.66666666666667,4.509249752822894,81.0,90.0,3,0.0,-4.0,77.0
596270,DDD,2013J,25352,83.5,5.686240703077327,77.0,90.0,4,0.0,-13.0,90.0
596288,AAA,2014J,1759,85.0,0.0,85.0,85.0,1,-1.0,0.0,74.0
596288,AAA,2014J,1760,79.5,7.7781745930520225,74.0,85.0,2,-2.0,-11.0,70.0
596288,AAA,2014J,1761,76.33333333333333,7.76745346515403,70.0,85.0,3,-1.6666666666666667,-15.0,80.0
596288,AAA,2014J,1762,77.25,6.601767440112787,70.0,85.0,4,-1.25,-5.0,78.0
596292,DDD,2013J,25349,83.0,0.0,83.0,83.0,1,-2.0,0.0,94.0
596292,DDD,2013J,25350,88.5,7.7781745930520225,83.0,94.0,2,-1.0,11.0,91.0
596292,DDD,2013J,25351,89.33333333333333,5.686240703077327,83.0,94.0,3,-0.6666666666666666,8.0,75.0
596292,DDD,2013J,25352,85.75,8.539125638299666,75.0,94.0,4,3.25,-8.0,68.0
596296,FFF,2013J,34874,90.0,0.0,90.0,90.0,1,-2.0,0.0,40.0
596301,GGG,2013J,37416,78.0,0.0,78.0,78.0,1,-1.0,0.0,68.0
596301,GGG,2013J,37417,73.0,7.0710678118654755,68.0,78.0,2,-1.0,-10.0,74.0
596305,BBB,2013J,14997,89.0,0.0,89.0,89.0,1,-1.0,0.0,91.0
596305,BBB,2013J,14998,90.0,1.4142135623730951,89.0,91.0,2,-0.5,2.0,94.0
596305,BBB,2013J,14999,91.33333333333333,2.5166114784235836,89.0,94.0,3,-0.6666666666666666,5.0,94.0
596305,BBB,2013J,15000,92.0,2.449489742783178,89.0,94.0,4,-0.75,5.0,95.0
596305,BBB,2013J,15001,92.6,2.5099800796022262,89.0,95.0,5,-0.8,6.0,83.0
596306,DDD,2013J,25349,69.0,0.0,69.0,69.0,1,11.0,0.0,76.0
596306,DDD,2013J,25350,72.5,4.949747468305833,69.0,76.0,2,5.0,7.0,78.0
596306,DDD,2013J,25351,74.33333333333333,4.725815626252608,69.0,78.0,3,2.6666666666666665,9.0,45.0
596306,DDD,2013J,25352,67.0,15.165750888103101,45.0,78.0,4,2.25,-24.0,71.0
596306,DDD,2013J,25353,67.8,13.255187663703596,45.0,78.0,5,1.2,2.0,57.0
596319,EEE,2013J,30710,94.0,0.0,94.0,94.0,1,-3.0,0.0,92.0
596319,EEE,2013J,30711,93.0,1.4142135623730951,92.0,94.0,2,-1.5,-2.0,89.0
596319,EEE,2013J,30712,91.66666666666667,2.5166114784235836,89.0,94.0,3,-1.3333333333333333,-5.0,77.0
596322,DDD,2014J,25363,100.0,0.0,100.0,100.0,1,-3.0,0.0,100.0
596322,DDD,2014J,25364,100.0,0.0,100.0,100.0,2,-2.5,0.0,95.0
596322,DDD,2014J,25365,98.33333333333333,2.8867513459481287,95.0,100.0,3,-2.0,-5.0,94.0
596322,DDD,2014J,25366,97.25,3.2015621187164243,94.0,100.0,4,-1.75,-6.0,81.0
596322,DDD,2014J,25367,94.0,7.7781745930520225,81.0,100.0,5,-1.6,-19.0,99.0
596326,EEE,2014J,30720,77.0,0.0,77.0,77.0,1,-1.0,0.0,65.0
596332,CCC,2014J,24292,100.0,0.0,100.0,100.0,1,0.0,0.0,90.0
596332,CCC,2014J,24293,95.0,7.0710678118654755,90.0,100.0,2,0.0,-10.0,88.0
596332,CCC,2014J,24294,92.66666666666667,6.429100507328636,88.0,100.0,3,0.0,-12.0,92.0
596347,EEE,2014B,30715,90.0,0.0,90.0,90.0,1,-1.0,0.0,73.0
596347,EEE,2014B,30716,81.5,12.020815280171307,73.0,90.0,2,3.0,-17.0,82.0
596347,EEE,2014B,30717,81.66666666666667,8.504900548115383,73.0,90.0,3,2.0,-8.0,79.0
596358,GGG,2013J,37416,80.0,0.0,80.0,80.0,1,-2.0,0.0,90.0
596358,GGG,2013J,37417,85.0,7.0710678118654755,80.0,90.0,2,-2.0,10.0,87.0
596359,DDD,2014J,25363,70.0,0.0,70.0,70.0,1,-1.0,0.0,90.0
596359,DDD,2014J,25364,80.0,14.142135623730951,70.0,90.0,2,-0.5,20.0,68.0
596359,DDD,2014J,25365,76.0,12.165525060596439,68.0,90.0,3,-0.6666666666666666,-2.0,62.0
596359,DDD,2014J,25366,72.5,12.151817422372122,62.0,90.0,4,-0.75,-8.0,48.0
596359,DDD,2014J,25367,67.6,15.192103211866355,48.0,90.0,5,0.4,-22.0,70.0
596361,EEE,2013J,30710,93.0,0.0,93.0,93.0,1,-3.0,0.0,82.0
596361,EEE,2013J,30711,87.5,7.7781745930520225,82.0,93.0,2,-2.0,-11.0,86.0
596361,EEE,2013J,30712,87.0,5.5677643628300215,82.0,93.0,3,-1.6666666666666667,-7.0,93.0
596368,FFF,2013J,34874,84.0,0.0,84.0,84.0,1,-1.0,0.0,78.0
596368,FFF,2013J,34875,81.0,4.242640687119285,78.0,84.0,2,1.5,-6.0,95.0
596368,FFF,2013J,34876,85.66666666666667,8.621678104251709,78.0,95.0,3,5.0,11.0,64.0
596368,FFF,2013J,34877,80.25,12.919623317522328,64.0,95.0,4,5.5,-20.0,98.0
596369,FFF,2013J,34874,96.0,0.0,96.0,96.0,1,1.0,0.0,74.0
596369,FFF,2013J,34875,85.0,15.556349186104045,74.0,96.0,2,0.0,-22.0,87.0
596369,FFF,2013J,34876,85.66666666666667,11.06044001535804,74.0,96.0,3,0.0,-9.0,88.0
596372,BBB,2013J,14997,86.0,0.0,86.0,86.0,1,-2.0,0.0,86.0
596372,BBB,2013J,14998,86.0,0.0,86.0,86.0,2,4.5,0.0,84.0
596372,BBB,2013J,14999,85.33333333333333,1.1547005383792517,84.0,86.0,3,3.3333333333333335,-2.0,87.0
596372,BBB,2013J,15000,85.75,1.2583057392117916,84.0,87.0,4,2.25,1.0,88.0
596372,BBB,2013J,15001,86.2,1.4832396974191324,84.0,88.0,5,1.4,2.0,88.0
596376,GGG,2013J,37416,64.0,0.0,64.0,64.0,1,-2.0,0.0,60.0
596376,GGG,2013J,37417,62.0,2.8284271247461903,60.0,64.0,2,1.5,-4.0,76.0
596382,GGG,2014B,37426,65.0,0.0,65.0,65.0,1,-1.0,0.0,76.0
596382,GGG,2014B,37427,70.5,7.7781745930520225,65.0,76.0,2,-0.5,11.0,68.0
596390,BBB,2013J,14997,63.0,0.0,63.0,63.0,1,0.0,0.0,60.0
596390,BBB,2013J,14998,61.5,2.1213203435596424,60.0,63.0,2,-0.5,-3.0,58.0
596390,BBB,2013J,14999,60.333333333333336,2.516611478423583,58.0,63.0,3,1.0,-5.0,68.0
596390,BBB,2013J,15000,62.25,4.349329450233296,58.0,68.0,4,6.0,5.0,54.0
596390,BBB,2013J,15001,60.6,5.272570530585627,54.0,68.0,5,4.8,-9.0,68.0
596406,FFF,2013J,34874,82.0,0.0,82.0,82.0,1,0.0,0.0,62.0
596406,FFF,2013J,34875,72.0,14.142135623730951,62.0,82.0,2,0.0,-20.0,69.0
596406,FFF,2013J,34876,71.0,10.14889156509222,62.0,82.0,3,0.6666666666666666,-13.0,84.0
596406,FFF,2013J,34877,74.25,10.53169818531972,62.0,84.0,4,0.5,2.0,70.0
596417,BBB,2013J,14997,74.0,0.0,74.0,74.0,1,-11.0,0.0,63.0
596417,BBB,2013J,14998,68.5,7.7781745930520225,63.0,74.0,2,-8.5,-11.0,67.0
596417,BBB,2013J,14999,68.0,5.5677643628300215,63.0,74.0,3,-8.333333333333334,-7.0,62.0
596417,BBB,2013J,15000,66.5,5.446711546122731,62.0,74.0,4,-9.0,-12.0,67.0
596417,BBB,2013J,15001,66.6,4.722287581247038,62.0,74.0,5,-7.8,-7.0,73.0
596420,DDD,2014J,25363,45.0,0.0,45.0,45.0,1,0.0,0.0,75.0
596420,DDD,2014J,25364,60.0,21.213203435596427,45.0,75.0,2,0.0,30.0,55.0
596432,EEE,2013J,30710,69.0,0.0,69.0,69.0,1,0.0,0.0,79.0
596439,DDD,2014B,25356,59.0,0.0,59.0,59.0,1,-3.0,0.0,65.0
596439,DDD,2014B,25357,62.0,4.242640687119285,59.0,65.0,2,-4.0,6.0,54.0
596439,DDD,2014B,25358,59.333333333333336,5.507570547286102,54.0,65.0,3,-2.6666666666666665,-5.0,56.0
596439,DDD,2014B,25359,58.5,4.795831523312719,54.0,65.0,4,-2.5,-3.0,74.0
596439,DDD,2014B,25360,61.6,8.080841540334768,54.0,74.0,5,-2.2,15.0,53.0
596441,DDD,2013J,25349,67.0,0.0,67.0,67.0,1,-1.0,0.0,85.0
596441,DDD,2013J,25350,76.0,12.727922061357855,67.0,85.0,2,3.0,18.0,61.0
596441,DDD,2013J,25351,71.0,12.489995996796797,61.0,85.0,3,2.0,-6.0,42.0
596441,DDD,2013J,25352,63.75,17.727097901235837,42.0,85.0,4,1.5,-25.0,30.0
596451,BBB,2013J,14997,86.0,0.0,86.0,86.0,1,-1.0,0.0,90.0
596451,BBB,2013J,14999,88.0,2.8284271247461903,86.0,90.0,2,-1.5,4.0,93.0
596451,BBB,2013J,15000,89.66666666666667,3.511884584284246,86.0,93.0,3,-1.3333333333333333,7.0,93.0
596451,BBB,2013J,15001,90.5,3.3166247903554,86.0,93.0,4,-1.25,7.0,90.0
596465,DDD,2014B,25356,77.0,0.0,77.0,77.0,1,-2.0,0.0,86.0
596465,DDD,2014B,25357,81.5,6.363961030678928,77.0,86.0,2,-1.0,9.0,81.0
596465,DDD,2014B,25358,81.33333333333333,4.509249752822894,77.0,86.0,3,-1.3333333333333333,4.0,84.0
596465,DDD,2014B,25359,82.0,3.9157800414902435,77.0,86.0,4,-1.25,7.0,78.0
596465,DDD,2014B,25360,81.2,3.8340579025361627,77.0,86.0,5,-1.0,1.0,76.0
596482,FFF,2014B,34887,88.0,0.0,88.0,88.0,1,-3.0,0.0,88.0
596482,FFF,2014B,34888,88.0,0.0,88.0,88.0,2,-1.5,0.0,74.0
596482,FFF,2014B,34889,83.33333333333333,8.082903768654761,74.0,88.0,3,-1.0,-14.0,71.0
596482,FFF,2014B,34890,80.25,9.03234926989282,71.0,88.0,4,-0.75,-17.0,89.0
596490,FFF,2013J,34874,84.0,0.0,84.0,84.0,1,-1.0,0.0,80.0
596490,FFF,2013J,34875,82.0,2.8284271247461903,80.0,84.0,2,-1.0,-4.0,63.0
596490,FFF,2013J,34876,75.66666666666667,11.150485789118488,63.0,84.0,3,-0.6666666666666666,-21.0,71.0
596490,FFF,2013J,34877,74.5,9.39858145324779,63.0,84.0,4,-0.75,-13.0,88.0
596513,BBB,2014J,15021,1.0,0.0,1.0,1.0,1,-5.0,0.0,55.0
596513,BBB,2014J,15022,28.0,38.18376618407357,1.0,55.0,2,-3.5,54.0,79.0
596513,BBB,2014J,15023,45.0,39.949968710876355,1.0,79.0,3,-2.6666666666666665,78.0,75.0
596513,BBB,2014J,15024,52.5,35.90264614203248,1.0,79.0,4,-2.25,74.0,80.0
596513,GGG,2014B,37426,72.0,0.0,72.0,72.0,1,-8.0,0.0,75.0
596513,GGG,2014B,37427,73.5,2.1213203435596424,72.0,75.0,2,-6.5,3.0,73.0
596521,FFF,2013J,34874,72.0,0.0,72.0,72.0,1,6.0,0.0,62.0
596521,FFF,2013J,34875,67.0,7.0710678118654755,62.0,72.0,2,2.5,-10.0,54.0
596521,FFF,2013J,34876,62.666666666666664,9.018499505645789,54.0,72.0,3,1.3333333333333333,-18.0,60.0
596521,FFF,2013J,34877,62.0,7.483314773547883,54.0,72.0,4,1.0,-12.0,40.0
596526,EEE,2013J,30710,91.0,0.0,91.0,91.0,1,-1.0,0.0,83.0
596526,EEE,2013J,30711,87.0,5.656854249492381,83.0,91.0,2,-0.5,-8.0,63.0
596527,GGG,2013J,37416,60.0,0.0,60.0,60.0,1,-1.0,0.0,60.0
596527,GGG,2013J,37417,60.0,0.0,60.0,60.0,2,-0.5,0.0,75.0
596533,BBB,2014B,15009,82.0,0.0,82.0,82.0,1,0.0,0.0,79.0
596533,BBB,2014B,15010,80.5,2.1213203435596424,79.0,82.0,2,3.0,-3.0,50.0
596533,BBB,2014B,15011,70.33333333333333,17.67295485574875,50.0,82.0,3,2.0,-32.0,75.0
596533,BBB,2014B,15012,71.5,14.617341299520465,50.0,82.0,4,1.5,-7.0,73.0
596535,BBB,2013J,14997,78.0,0.0,78.0,78.0,1,-16.0,0.0,75.0
596535,BBB,2013J,14998,76.5,2.1213203435596424,75.0,78.0,2,-12.5,-3.0,77.0
596535,BBB,2013J,14999,76.66666666666667,1.5275252316519468,75.0,78.0,3,-10.333333333333334,-1.0,80.0
596535,BBB,2013J,15000,77.5,2.0816659994661326,75.0,80.0,4,-8.25,2.0,83.0
596535,BBB,2013J,15001,78.6,3.049590136395381,75.0,83.0,5,-7.0,5.0,78.0
596570,DDD,2013J,25349,80.0,0.0,80.0,80.0,1,0.0,0.0,76.0
596570,DDD,2013J,25350,78.0,2.8284271247461903,76.0,80.0,2,-0.5,-4.0,90.0
596570,DDD,2013J,25351,82.0,7.211102550927978,76.0,90.0,3,-0.3333333333333333,10.0,74.0
596570,DDD,2013J,25353,80.0,7.118052168020874,74.0,90.0,4,-0.25,-6.0,75.0
596588,GGG,2014B,37426,90.0,0.0,90.0,90.0,1,-2.0,0.0,85.0
596588,GGG,2014B,37427,87.5,3.5355339059327378,85.0,90.0,2,-2.0,-5.0,95.0
596589,DDD,2013J,25349,91.0,0.0,91.0,91.0,1,-1.0,0.0,74.0
596589,DDD,2013J,25350,82.5,12.020815280171307,74.0,91.0,2,-0.5,-17.0,82.0
596589,DDD,2013J,25351,82.33333333333333,8.504900548115383,74.0,91.0,3,-0.3333333333333333,-9.0,78.0
596589,DDD,2013J,25352,81.25,7.274384280931732,74.0,91.0,4,8.5,-13.0,75.0
596593,FFF,2013J,34874,60.0,0.0,60.0,60.0,1,0.0,0.0,80.0
596593,FFF,2013J,34875,70.0,14.142135623730951,60.0,80.0,2,-1.5,20.0,66.0
596593,FFF,2013J,34876,68.66666666666667,10.263202878893768,60.0,80.0,3,-8.666666666666666,6.0,83.0
596593,FFF,2013J,34877,72.25,11.026483271348727,60.0,83.0,4,-8.0,23.0,82.0
596596,BBB,2013J,14997,79.0,0.0,79.0,79.0,1,-1.0,0.0,72.0
596596,BBB,2013J,14998,75.5,4.949747468305833,72.0,79.0,2,-1.0,-7.0,68.0
596596,BBB,2013J,14999,73.0,5.5677643628300215,68.0,79.0,3,-1.0,-11.0,73.0
596596,BBB,2013J,15000,73.0,4.546060565661952,68.0,79.0,4,-1.0,-6.0,75.0
596596,BBB,2013J,15001,73.4,4.03732584763727,68.0,79.0,5,-1.0,-4.0,72.0
596601,FFF,2014B,34887,76.0,0.0,76.0,76.0,1,-1.0,0.0,74.0
596601,FFF,2014B,34888,75.0,1.4142135623730951,74.0,76.0,2,-1.0,-2.0,55.0
596601,FFF,2014B,34889,68.33333333333333,11.590225767142474,55.0,76.0,3,-1.0,-21.0,52.0
596601,FFF,2014B,34890,64.25,12.5,52.0,76.0,4,-0.5,-24.0,39.0
596614,EEE,2013J,30710,28.0,0.0,28.0,28.0,1,8.0,0.0,69.0
596620,DDD,2014J,25363,80.0,0.0,80.0,80.0,1,-2.0,0.0,95.0
596620,DDD,2014J,25364,87.5,10.606601717798213,80.0,95.0,2,-3.0,15.0,88.0
596624,FFF,2013J,34874,76.0,0.0,76.0,76.0,1,-1.0,0.0,60.0
596636,GGG,2013J,37416,40.0,0.0,40.0,40.0,1,1.0,0.0,35.0
596636,GGG,2013J,37417,37.5,3.5355339059327378,35.0,40.0,2,4.0,-5.0,40.0
596646,FFF,2013J,34874,74.0,0.0,74.0,74.0,1,0.0,0.0,48.0
596646,FFF,2013J,34875,61.0,18.384776310850235,48.0,74.0,2,0.0,-26.0,63.0
596646,FFF,2013J,34876,61.666666666666664,13.051181300301263,48.0,74.0,3,-0.3333333333333333,-11.0,60.0
596646,FFF,2013J,34877,61.25,10.688779163215974,48.0,74.0,4,1.75,-14.0,59.0
596663,FFF,2014B,34887,86.0,0.0,86.0,86.0,1,0.0,0.0,66.0
596676,EEE,2013J,30710,96.0,0.0,96.0,96.0,1,-1.0,0.0,94.0
596687,FFF,2013J,34874,100.0,0.0,100.0,100.0,1,0.0,0.0,90.0
596687,FFF,2013J,34875,95.0,7.0710678118654755,90.0,100.0,2,0.0,-10.0,98.0
596687,FFF,2013J,34876,96.0,5.291502622129181,90.0,100.0,3,0.0,-2.0,95.0
596687,FFF,2013J,34877,95.75,4.349329450233296,90.0,100.0,4,0.0,-5.0,89.0
596694,GGG,2013J,37416,82.0,0.0,82.0,82.0,1,-8.0,0.0,88.0
596694,GGG,2013J,37417,85.0,4.242640687119285,82.0,88.0,2,-5.0,6.0,90.0
596697,GGG,2013J,37416,48.0,0.0,48.0,48.0,1,-2.0,0.0,54.0
596697,GGG,2013J,37417,51.0,4.242640687119285,48.0,54.0,2,-2.0,6.0,60.0
596699,FFF,2014B,34887,86.0,0.0,86.0,86.0,1,-3.0,0.0,78.0
596699,FFF,2014B,34888,82.0,5.656854249492381,78.0,86.0,2,-2.5,-8.0,72.0
596699,FFF,2014B,34889,78.66666666666667,7.023769168568492,72.0,86.0,3,-1.6666666666666667,-14.0,73.0
596699,FFF,2014B,34890,77.25,6.3966136874651625,72.0,86.0,4,-1.5,-13.0,83.0
596711,CCC,2014J,24292,88.0,0.0,88.0,88.0,1,0.0,0.0,92.0
596711,CCC,2014J,24294,90.0,2.8284271247461903,88.0,92.0,2,-0.5,4.0,77.0
596728,BBB,2014J,15021,100.0,0.0,100.0,100.0,1,-1.0,0.0,89.0
596728,BBB,2014J,15022,94.5,7.7781745930520225,89.0,100.0,2,-1.5,-11.0,75.0
596728,BBB,2014J,15023,88.0,12.529964086141668,75.0,100.0,3,-1.3333333333333333,-25.0,79.0
596728,BBB,2014J,15024,85.75,11.176612486199325,75.0,100.0,4,0.0,-21.0,82.0
596731,CCC,2014B,24283,72.0,0.0,72.0,72.0,1,-3.0,0.0,65.0
596731,CCC,2014B,24284,68.5,4.949747468305833,65.0,72.0,2,-1.5,-7.0,39.0
596731,CCC,2014B,24285,58.666666666666664,17.3877351409933,39.0,72.0,3,1.3333333333333333,-33.0,40.0
596731,DDD,2013J,25349,61.0,0.0,61.0,61.0,1,-9.0,0.0,80.0
596731,DDD,2013J,25350,70.5,13.435028842544403,61.0,80.0,2,-8.0,19.0,62.0
596731,DDD,2013J,25351,67.66666666666667,10.692676621563628,61.0,80.0,3,-5.333333333333333,1.0,73.0
596731,DDD,2013J,25352,69.0,9.128709291752768,61.0,80.0,4,-4.25,12.0,60.0
596739,FFF,2013J,34874,82.0,0.0,82.0,82.0,1,0.0,0.0,72.0
596739,FFF,2013J,34875,77.0,7.0710678118654755,72.0,82.0,2,0.0,-10.0,55.0
596751,GGG,2014B,37426,60.0,0.0,60.0,60.0,1,-9.0,0.0,80.0
596751,GGG,2014B,37427,70.0,14.142135623730951,60.0,80.0,2,-5.5,20.0,80.0
596754,FFF,2013J,34874,90.0,0.0,90.0,90.0,1,-10.0,0.0,92.0
596756,FFF,2013J,34874,94.0,0.0,94.0,94.0,1,0.0,0.0,68.0
596756,FFF,2013J,34875,81.0,18.384776310850235,68.0,94.0,2,-1.5,-26.0,73.0
596756,FFF,2013J,34876,78.33333333333333,13.796134724383252,68.0,94.0,3,0.0,-21.0,73.0
596756,FFF,2013J,34877,77.0,11.575836902790225,68.0,94.0,4,0.0,-21.0,41.0
596758,FFF,2014J,34900,94.0,0.0,94.0,94.0,1,-1.0,0.0,98.0
596758,FFF,2014J,34901,96.0,2.8284271247461903,94.0,98.0,2,-1.0,4.0,86.0
596758,FFF,2014J,34902,92.66666666666667,6.110100926607786,86.0,98.0,3,-0.6666666666666666,-8.0,62.0
596758,FFF,2014J,34903,85.0,16.1245154965971,62.0,98.0,4,-0.5,-32.0,79.0
596759,DDD,2014J,25363,80.0,0.0,80.0,80.0,1,-1.0,0.0,70.0
596759,DDD,2014J,25364,75.0,7.0710678118654755,70.0,80.0,2,-2.0,-10.0,73.0
596759,DDD,2014J,25365,74.33333333333333,5.131601439446884,70.0,80.0,3,-1.6666666666666667,-7.0,75.0
596759,DDD,2014J,25366,74.5,4.203173404306164,70.0,80.0,4,-1.75,-5.0,54.0
596759,DDD,2014J,25367,70.4,9.864076236526156,54.0,80.0,5,-1.6,-26.0,52.0
596789,EEE,2013J,30710,90.0,0.0,90.0,90.0,1,0.0,0.0,78.0
596789,EEE,2013J,30711,84.0,8.48528137423857,78.0,90.0,2,0.0,-12.0,59.0
596789,EEE,2013J,30712,75.66666666666667,15.631165450257807,59.0,90.0,3,0.0,-31.0,71.0
596801,GGG,2013J,37416,75.0,0.0,75.0,75.0,1,-20.0,0.0,75.0
596801,GGG,2013J,37417,75.0,0.0,75.0,75.0,2,-11.5,0.0,70.0
596805,FFF,2014J,34900,76.0,0.0,76.0,76.0,1,0.0,0.0,76.0
596812,EEE,2013J,30710,91.0,0.0,91.0,91.0,1,-2.0,0.0,93.0
596812,EEE,2013J,30711,92.0,1.4142135623730951,91.0,93.0,2,-2.0,2.0,95.0
596812,EEE,2013J,30712,93.0,2.0,91.0,95.0,3,-2.0,4.0,79.0
596824,GGG,2013J,37416,60.0,0.0,60.0,60.0,1,-3.0,0.0,65.0
596824,GGG,2013J,37417,62.5,3.5355339059327378,60.0,65.0,2,-1.5,5.0,65.0
596828,FFF,2013J,34874,66.0,0.0,66.0,66.0,1,-1.0,0.0,88.0
596828,FFF,2013J,34875,77.0,15.556349186104045,66.0,88.0,2,-0.5,22.0,70.0
596828,FFF,2013J,34876,74.66666666666667,11.718930554164631,66.0,88.0,3,-0.3333333333333333,4.0,73.0
596828,FFF,2013J,34877,74.25,9.604686356149273,66.0,88.0,4,2.25,7.0,79.0
596829,FFF,2013J,34874,56.0,0.0,56.0,56.0,1,14.0,0.0,24.0
596829,FFF,2013J,34875,40.0,22.627416997969522,24.0,56.0,2,7.0,-32.0,30.0
596845,CCC,2014J,24292,98.0,0.0,98.0,98.0,1,-1.0,0.0,92.0
596845,CCC,2014J,24293,95.0,4.242640687119285,92.0,98.0,2,-1.0,-6.0,91.0
596845,CCC,2014J,24294,93.66666666666667,3.7859388972001824,91.0,98.0,3,-1.0,-7.0,92.0
596845,DDD,2013J,25349,85.0,0.0,85.0,85.0,1,-2.0,0.0,94.0
596845,DDD,2013J,25350,89.5,6.363961030678928,85.0,94.0,2,-3.0,9.0,97.0
596845,DDD,2013J,25351,92.0,6.244997998398398,85.0,97.0,3,-2.0,12.0,100.0
596845,DDD,2013J,25352,94.0,6.48074069840786,85.0,100.0,4,-1.75,15.0,90.0
596845,DDD,2013J,25353,93.2,5.890670590009257,85.0,100.0,5,-1.4,5.0,4.0
596846,CCC,2014J,24292,80.0,0.0,80.0,80.0,1,0.0,0.0,51.0
596846,CCC,2014J,24293,65.5,20.506096654409877,51.0,80.0,2,0.0,-29.0,40.0
596846,CCC,2014J,24294,57.0,20.663978319771825,40.0,80.0,3,0.3333333333333333,-40.0,75.0
596846,DDD,2013J,25349,95.0,0.0,95.0,95.0,1,-1.0,0.0,90.0
596846,DDD,2013J,25350,92.5,3.5355339059327378,90.0,95.0,2,-1.0,-5.0,93.0
596846,DDD,2013J,25351,92.66666666666667,2.516611478423583,90.0,95.0,3,-0.6666666666666666,-2.0,68.0
596846,DDD,2013J,25352,86.5,12.503332889007368,68.0,95.0,4,-0.5,-27.0,98.0
596846,DDD,2013J,25353,88.8,11.987493482792807,68.0,98.0,5,0.8,3.0,68.0
596847,BBB,2013J,14997,63.0,0.0,63.0,63.0,1,-2.0,0.0,68.0
596847,BBB,2013J,14998,65.5,3.5355339059327378,63.0,68.0,2,2.0,5.0,70.0
596847,BBB,2013J,14999,67.0,3.605551275463989,63.0,70.0,3,3.3333333333333335,7.0,82.0
596847,BBB,2013J,15000,70.75,8.05708797684788,63.0,82.0,4,2.0,19.0,95.0
596847,BBB,2013J,15001,75.6,12.895735729302148,63.0,95.0,5,1.4,32.0,95.0
596849,BBB,2013J,14997,87.0,0.0,87.0,87.0,1,-1.0,0.0,77.0
596858,FFF,2013J,34874,68.0,0.0,68.0,68.0,1,-1.0,0.0,78.0
596858,FFF,2013J,34875,73.0,7.0710678118654755,68.0,78.0,2,-0.5,10.0,79.0
596860,FFF,2013J,34874,84.0,0.0,84.0,84.0,1,-4.0,0.0,58.0
596860,FFF,2013J,34875,71.0,18.384776310850235,58.0,84.0,2,-5.5,-26.0,73.0
596860,FFF,2013J,34876,71.66666666666667,13.051181300301263,58.0,84.0,3,-3.6666666666666665,-11.0,62.0
596860,FFF,2013J,34877,69.25,11.7011395456454,58.0,84.0,4,-4.5,-22.0,84.0
596892,BBB,2013J,14997,55.0,0.0,55.0,55.0,1,-1.0,0.0,38.0
596892,BBB,2013J,14998,46.5,12.020815280171307,38.0,55.0,2,-1.0,-17.0,37.0
596892,BBB,2013J,14999,43.333333333333336,10.115993936995679,37.0,55.0,3,-1.3333333333333333,-18.0,36.0
596892,BBB,2013J,15000,41.5,9.03696114115064,36.0,55.0,4,-1.75,-19.0,18.0
596892,BBB,2013J,15001,36.8,13.103434664239753,18.0,55.0,5,-1.6,-37.0,22.0
596897,BBB,2013J,14997,69.0,0.0,69.0,69.0,1,-1.0,0.0,79.0
596897,BBB,2013J,14998,74.0,7.0710678118654755,69.0,79.0,2,-1.0,10.0,85.0
596897,BBB,2013J,14999,77.66666666666667,8.082903768654761,69.0,85.0,3,-0.6666666666666666,16.0,77.0
596897,BBB,2013J,15000,77.5,6.60807586719967,69.0,85.0,4,2.0,8.0,85.0
596897,BBB,2013J,15001,79.0,6.6332495807108,69.0,85.0,5,2.8,16.0,83.0
596906,DDD,2014B,25356,65.0,0.0,65.0,65.0,1,0.0,0.0,65.0
596931,EEE,2013J,30710,71.0,0.0,71.0,71.0,1,-2.0,0.0,70.0
596931,EEE,2013J,30711,70.5,0.7071067811865476,70.0,71.0,2,-1.0,-1.0,62.0
596931,EEE,2013J,30712,67.66666666666667,4.932882862316247,62.0,71.0,3,1.6666666666666667,-9.0,54.0
596938,FFF,2013J,34874,90.0,0.0,90.0,90.0,1,-1.0,0.0,88.0
596938,FFF,2013J,34875,89.0,1.4142135623730951,88.0,90.0,2,-0.5,-2.0,60.0
596938,FFF,2013J,34876,79.33333333333333,16.77299416721217,60.0,90.0,3,-0.3333333333333333,-30.0,77.0
596938,FFF,2013J,34877,78.75,13.744695946679455,60.0,90.0,4,-0.25,-13.0,94.0
596943,GGG,2013J,37416,80.0,0.0,80.0,80.0,1,-3.0,0.0,64.0
596943,GGG,2013J,37417,72.0,11.313708498984761,64.0,80.0,2,-2.5,-16.0,75.0
